"1298","36","0","12","X","2016-01-09 01:07:42","3"
"1299","36","0","12","X","2016-01-09 01:07:44","3"
"1300","36","0","12","X","2016-01-09 01:07:46","3"
"1301","36","0","12","X","2016-01-09 01:07:48","3"
"1302","35","0","12","X","2016-01-09 01:07:50","3"
"1303","36","0","12","X","2016-01-09 01:07:52","3"
"1304","35","0","12","X","2016-01-09 01:07:54","3"
"1305","36","0","12","X","2016-01-09 01:07:56","3"
"1306","36","0","12","X","2016-01-09 01:07:58","3"
"1307","36","0","12","X","2016-01-09 01:08:00","3"
"1308","36","0","13","X","2016-01-09 01:08:02","3"
"1309","35","0","12","X","2016-01-09 01:08:04","3"
